Time,Extension,Load
(s),(mm),(N)
"28.00000","4.65313","1.75075"
"28.10000","4.66950","1.76053"
"28.20000","4.68704","1.76121"
"28.30000","4.70340","1.77638"
"28.40000","4.71955","1.77383"
"28.50000","4.73626","1.78872"
"28.60000","4.75333","1.79594"
"28.70000","4.77029","1.81488"
"28.80000","4.78602","1.80753"
"28.90000","4.80363","1.82965"
"29.00000","4.81983","1.84298"
"29.10000","4.83673","1.85001"
"29.20000","4.85262","1.83714"
"29.30000","4.87038","1.87337"
"29.40000","4.88691","1.87158"
"29.50000","4.90294","1.88048"
"29.60000","4.91958","1.89534"
"29.70000","4.93682","1.84803"
"29.80000","4.95342","1.76184"
"29.90000","4.96963","1.79179"
"30.00000","4.98667","1.83260"
"30.10000","5.00360","1.76928"
"30.20000","5.02027","1.80761"
"30.30000","5.03602","1.77137"
"30.40000","5.05353","1.80269"
"30.50000","5.07020","1.81696"
"30.60000","5.08680","1.79562"
"30.70000","5.10248","1.77210"
"30.80000","5.12000","1.77720"
"30.90000","5.13697","1.77801"
"31.00000","5.15278","1.79651"
"31.10000","5.16966","1.80088"
"31.20000","5.18661","1.84146"
"31.30000","5.20360","1.82506"
"31.40000","5.21962","1.85934"
"31.50000","5.23672","1.88486"
"31.60000","5.25371","1.86450"
"31.70000","5.27018","1.86716"
"31.80000","5.28623","1.89423"
"31.90000","5.30362","1.82704"
"32.00000","5.32013","1.88556"
"32.10000","5.33670","1.86643"
"32.20000","5.35259","1.90686"
"32.30000","5.37018","1.90512"
"32.40000","5.38675","1.92913"
"32.50000","5.40294","1.94987"
"32.60000","5.41977","1.96834"
"32.70000","5.43661","1.97339"
"32.80000","5.45367","1.99642"
"32.90000","5.46943","1.99942"
"33.00000","5.48701","1.98936"
"33.10000","5.50333","2.00591"
"33.20000","5.52004","2.01894"
"33.30000","5.53621","1.97725"
"33.40000","5.55347","1.96971"
"33.50000","5.57013","1.98216"
"33.60000","5.58640","1.96448"
"33.70000","5.60287","1.96688"
"33.80000","5.62023","1.96368"
"33.90000","5.63681","1.98629"
"34.00000","5.65293","1.97203"
"34.10000","5.67006","1.97549"
"34.20000","5.68677","1.98864"
"34.30000","5.70347","2.00640"
"34.40000","5.71930","2.05653"
"34.50000","5.73717","2.02556"
"34.60000","5.75348","2.02135"
"34.70000","5.76975","2.00493"
"34.80000","5.78611","2.01556"
"34.90000","5.80324","2.00379"
"35.00000","5.82036","1.97220"
"35.10000","5.83594","1.95112"
"35.20000","5.85343","1.95767"
"35.30000","5.86981","1.97973"
"35.40000","5.88694","1.99079"
"35.50000","5.90299","2.00212"
"35.60000","5.92029","1.98420"
"35.70000","5.93688","1.99529"
"35.80000","5.95330","2.00557"
"35.90000","5.96941","2.00560"
"36.00000","5.98706","1.98790"
"36.10000","6.00341","2.01113"
"36.20000","6.01972","1.98535"
"36.30000","6.03616","1.99584"
"36.40000","6.05341","2.01450"
"36.50000","6.07034","1.96812"
"36.60000","6.08598","1.99032"
"36.70000","6.10354","2.00749"
"36.80000","6.11986","1.99724"
"36.90000","6.13696","1.99529"
"37.00000","6.15261","2.00029"
"37.10000","6.17034","1.98465"
"37.20000","6.18700","2.00189"
"37.30000","6.20303","2.00442"
"37.40000","6.21955","1.99766"
"37.50000","6.23684","1.97549"
"37.60000","6.25334","1.99288"
"37.70000","6.26970","2.02350"
"37.80000","6.28636","2.01640"
"37.90000","6.30363","2.01386"
"38.00000","6.32038","2.05152"
"38.10000","6.33606","2.05022"
"38.20000","6.35358","2.07392"
"38.30000","6.37011","2.07818"
"38.40000","6.38694","2.07816"
"38.50000","6.40248","2.07918"
"38.60000","6.42009","2.09550"
"38.70000","6.43693","2.09544"
"38.80000","6.45288","2.13175"
"38.90000","6.46961","2.13151"
"39.00000","6.48659","2.14300"
"39.10000","6.50370","2.13704"
"39.20000","6.51963","2.12876"
"39.30000","6.53671","2.13443"
"39.40000","6.55356","2.14312"
"39.50000","6.57027","2.17481"
"39.60000","6.58630","2.15284"
"39.70000","6.60363","2.17629"
"39.80000","6.62014","2.16174"
"39.90000","6.63689","2.18171"
"40.00000","6.65254","2.18707"
"40.10000","6.67021","2.19649"
"40.20000","6.68676","2.19617"
"40.30000","6.70297","2.21216"
"40.40000","6.71977","2.25536"
"40.50000","6.73651","2.21271"
"40.60000","6.75363","2.24807"
"40.70000","6.76946","2.24922"
"40.80000","6.78695","2.26614"
"40.90000","6.80336","2.23475"
"41.00000","6.82010","2.19792"
"41.10000","6.83617","2.19062"
"41.20000","6.85339","2.17592"
"41.30000","6.87017","2.22565"
"41.40000","6.88653","2.23159"
"41.50000","6.90275","2.23647"
"41.60000","6.92021","2.22932"
"41.70000","6.93677","2.25540"
"41.80000","6.95301","2.28757"
"41.90000","6.96990","2.27747"
"42.00000","6.98687","2.30602"
"42.10000","7.00363","2.29980"
"42.20000","7.01935","2.30810"
"42.30000","7.03722","2.30795"
"42.40000","7.05344","2.34171"
"42.50000","7.06993","2.35674"
"42.60000","7.08585","2.35863"
"42.70000","7.10336","2.34072"
"42.80000","7.12033","2.36559"
"42.90000","7.13597","2.34550"
"43.00000","7.15331","2.39939"
"43.10000","7.17004","2.38011"
"43.20000","7.18706","2.38365"
"43.30000","7.20283","2.40907"
"43.40000","7.22018","2.42579"
"43.50000","7.23683","2.41500"
"43.60000","7.25331","2.41411"
"43.70000","7.26939","2.43167"
"43.80000","7.28725","2.44359"
"43.90000","7.30352","2.45940"
"44.00000","7.31963","2.45424"
"44.10000","7.33614","2.46964"
"44.20000","7.35337","2.44632"
"44.30000","7.37034","2.46795"
"44.40000","7.38607","2.46909"
"44.50000","7.40338","2.48647"
"44.60000","7.41986","2.49377"
"44.70000","7.43678","2.48450"
"44.80000","7.45277","2.47023"
"44.90000","7.47041","2.47869"
"45.00000","7.48681","2.47161"
"45.10000","7.50321","2.47754"
"45.20000","7.51945","2.51977"
"45.30000","7.53697","2.50212"
"45.40000","7.55315","2.51950"
"45.50000","7.56974","2.54395"
"45.60000","7.58636","2.54080"
"45.70000","7.60359","2.52936"
"45.80000","7.62028","2.56311"
"45.90000","7.63611","2.54884"
"46.00000","7.65347","2.56684"
"46.10000","7.67003","2.57291"
"46.20000","7.68703","2.58305"
"46.30000","7.70248","2.63700"
"46.40000","7.72002","2.64473"
"46.50000","7.73696","2.63216"
"46.60000","7.75291","2.65175"
"46.70000","7.76949","2.64865"
"46.80000","7.78670","2.67466"
"46.90000","7.80352","2.67433"
"47.00000","7.81969","2.68874"
"47.10000","7.83660","2.73954"
"47.20000","7.85357","2.75094"
"47.30000","7.87030","2.72897"
"47.40000","7.88629","2.75057"
"47.50000","7.90365","2.74720"
"47.60000","7.92008","2.76367"
"47.70000","7.93689","2.79556"
"47.80000","7.95259","2.79019"
"47.90000","7.97014","2.80788"
"48.00000","7.98679","2.83103"
"48.10000","8.00305","2.84616"
"48.20000","8.01967","2.85635"
"48.30000","8.03646","2.86916"
"48.40000","8.05343","2.88837"
"48.50000","8.06945","2.90167"
"48.60000","8.08686","2.93029"
"48.70000","8.10325","2.94494"
"48.80000","8.12013","2.95266"
"48.90000","8.13622","2.96440"
"49.00000","8.15358","2.96313"
"49.10000","8.17011","2.99932"
"49.20000","8.18660","3.00604"
"49.30000","8.20270","3.03785"
"49.40000","8.22014","3.04458"
"49.50000","8.23679","3.05947"
"49.60000","8.25300","3.06005"
"49.70000","8.26984","3.08621"
"49.80000","8.28681","3.08922"
"49.90000","8.30367","3.11728"
"50.00000","8.31932","3.14373"
"50.10000","8.33721","3.14521"
"50.20000","8.35348","3.17394"
"50.30000","8.36993","3.17700"
"50.40000","8.38588","3.19164"
"50.50000","8.40342","3.23543"
"50.60000","8.42032","3.24537"
"50.70000","8.43609","3.23187"
"50.80000","8.45295","3.27571"
"50.90000","8.47007","3.26295"
"51.00000","8.48689","3.31899"
"51.10000","8.50294","3.33014"
"51.20000","8.52036","3.33816"
"51.30000","8.53671","3.34918"
"51.40000","8.55346","3.36420"
"51.50000","8.56936","3.40070"
"51.60000","8.58735","3.40101"
"51.70000","8.60327","3.41881"
"51.80000","8.61967","3.42139"
"51.90000","8.63606","3.46825"
"52.00000","8.65340","3.45901"
"52.10000","8.67044","3.49604"
"52.20000","8.68606","3.49663"
"52.30000","8.70318","3.51512"
"52.40000","8.71989","3.51801"
"52.50000","8.73695","3.55190"
"52.60000","8.75271","3.55917"
"52.70000","8.77032","3.59459"
"52.80000","8.78695","3.61834"
"52.90000","8.80328","3.63248"
"53.00000","8.81935","3.64912"
"53.10000","8.83718","3.66125"
"53.20000","8.85322","3.69223"
"53.30000","8.86980","3.68976"
"53.40000","8.88602","3.72223"
"53.50000","8.90365","3.74117"
"53.60000","8.92041","3.74957"
"53.70000","8.93608","3.77270"
"53.80000","8.95341","3.80294"
"53.90000","8.97011","3.81040"
"54.00000","8.98705","3.82373"
"54.10000","9.00254","3.85038"
"54.20000","9.02016","3.87083"
"54.30000","9.03694","3.89080"
"54.40000","9.05302","3.90680"
"54.50000","9.06946","3.93496"
"54.60000","9.08657","3.96340"
"54.70000","9.10355","3.98434"
"54.80000","9.11970","4.00251"
"54.90000","9.13641","4.03696"
"55.00000","9.15348","4.05716"
"55.10000","9.17039","4.05619"
"55.20000","9.18642","4.08228"
"55.30000","9.20353","4.11410"
"55.40000","9.22005","4.11874"
"55.50000","9.23710","4.15194"
"55.60000","9.25246","4.15782"
"55.70000","9.27023","4.17427"
"55.80000","9.28672","4.20316"
"55.90000","9.30315","4.22905"
"56.00000","9.31959","4.25796"
"56.10000","9.33654","4.26690"
"56.20000","9.35348","4.31986"
"56.30000","9.36952","4.33279"
"56.40000","9.38675","4.36738"
"56.50000","9.40327","4.35329"
"56.60000","9.42027","4.40058"
"56.70000","9.43613","4.42716"
"56.80000","9.45365","4.44691"
"56.90000","9.47013","4.48340"
"57.00000","9.48669","4.47062"
"57.10000","9.50273","4.51322"
"57.20000","9.52016","4.53138"
"57.30000","9.53676","4.55567"
"57.40000","9.55305","4.58604"
"57.50000","9.56978","4.60897"
"57.60000","9.58666","4.66728"
"57.70000","9.60366","4.66469"
"57.80000","9.61944","4.67168"
"57.90000","9.63711","4.70932"
"58.00000","9.65346","4.72806"
"58.10000","9.67009","4.74603"
"58.20000","9.68592","4.78417"
"58.30000","9.70353","4.81300"
"58.40000","9.72021","4.85294"
"58.50000","9.73616","4.86823"
"58.60000","9.75297","4.93505"
"58.70000","9.77010","4.90649"
"58.80000","9.78692","4.95882"
"58.90000","9.80293","4.98424"
"59.00000","9.82022","5.03879"
"59.10000","9.83676","5.03777"
"59.20000","9.85359","5.04954"
"59.30000","9.86936","5.09398"
"59.40000","9.88735","5.11943"
"59.50000","9.90324","5.14895"
"59.60000","9.91990","5.17500"
"59.70000","9.93597","5.19113"
"59.80000","9.95344","5.22351"
"59.90000","9.97036","5.25145"
"60.00000","9.98599","5.28742"
"60.10000","10.00321","5.33863"
"60.20000","10.01992","5.36914"
"60.30000","10.03689","5.39999"
"60.40000","10.05274","5.42024"
"60.50000","10.07025","5.47784"
"60.60000","10.08687","5.49446"
"60.70000","10.10339","5.52193"
"60.80000","10.11934","5.57268"
"60.90000","10.13719","5.60168"
"61.00000","10.15313","5.62750"
"61.10000","10.16997","5.65851"
"61.20000","10.18592","5.69967"
"61.30000","10.20351","5.74405"
"61.40000","10.22036","5.76078"
"61.50000","10.23604","5.80707"
"61.60000","10.25345","5.86247"
"61.70000","10.27005","5.88268"
"61.80000","10.28705","5.91801"
"61.90000","10.30251","5.96865"
"62.00000","10.32018","5.99521"
"62.10000","10.33693","6.05084"
"62.20000","10.35318","6.08376"
"62.30000","10.36948","6.10345"
"62.40000","10.38654","6.13245"
"62.50000","10.40349","6.17364"
"62.60000","10.41970","6.20860"
"62.70000","10.43630","6.26719"
"62.80000","10.45346","6.31218"
"62.90000","10.47033","6.34401"
"63.00000","10.48631","6.37905"
"63.10000","10.50366","6.43694"
"63.20000","10.52009","6.46873"
"63.30000","10.53711","6.50427"
"63.40000","10.55255","6.54530"
"63.50000","10.57034","6.60726"
"63.60000","10.58672","6.62965"
"63.70000","10.60315","6.67932"
"63.80000","10.61948","6.72820"
"63.90000","10.63649","6.74615"
"64.00000","10.65333","6.81421"
"64.10000","10.66942","6.84389"
"64.20000","10.68658","6.91601"
"64.30000","10.70320","6.92644"
"64.40000","10.72023","6.98400"
"64.50000","10.73621","7.03017"
"64.60000","10.75364","7.07250"
"64.70000","10.77005","7.10589"
"64.80000","10.78674","7.16540"
"64.90000","10.80271","7.20183"
"65.00000","10.82020","7.25168"
"65.10000","10.83675","7.29919"
"65.20000","10.85313","7.35055"
"65.30000","10.86973","7.38421"
"65.40000","10.88660","7.42651"
"65.50000","10.90368","7.48891"
"65.60000","10.91950","7.54078"
"65.70000","10.93693","7.58923"
"65.80000","10.95340","7.63180"
"65.90000","10.97020","7.67551"
"66.00000","10.98595","7.72969"
"66.10000","11.00352","7.78115"
"66.20000","11.02025","7.82154"
"66.30000","11.03627","7.85266"
"66.40000","11.05281","7.90448"
"66.50000","11.07012","7.97303"
"66.60000","11.08688","8.04210"
"66.70000","11.10301","8.05721"
"66.80000","11.12004","8.13936"
"66.90000","11.13675","8.15984"
"67.00000","11.15378","8.21024"
"67.10000","11.16936","8.26791"
"67.20000","11.18739","8.34193"
"67.30000","11.20330","8.38619"
"67.40000","11.22002","8.42273"
"67.50000","11.23602","8.47822"
"67.60000","11.25348","8.53430"
"67.70000","11.27028","8.58758"
"67.80000","11.28601","8.64805"
"67.90000","11.30294","8.69976"
"68.00000","11.31996","8.76001"
"68.10000","11.33699","8.83163"
"68.20000","11.35280","8.87474"
"68.30000","11.37023","8.95445"
"68.40000","11.38677","8.98761"
"68.50000","11.40355","9.01983"
"68.60000","11.41934","9.10507"
"68.70000","11.43715","9.17777"
"68.80000","11.45325","9.19991"
"68.90000","11.47012","9.26209"
"69.00000","11.48599","9.32448"
"69.10000","11.50358","9.40490"
"69.20000","11.52045","9.47115"
"69.30000","11.53612","9.49647"
"69.40000","11.55317","9.58033"
"69.50000","11.57012","9.63851"
"69.60000","11.58715","9.70389"
"69.70000","11.60254","9.75079"
"69.80000","11.62011","9.81595"
"69.90000","11.63702","9.89045"
"70.00000","11.65318","9.94076"
"70.10000","11.66938","10.01008"
"70.20000","11.68677","10.06191"
"70.30000","11.70358","10.15622"
"70.40000","11.71972","10.18360"
"70.50000","11.73620","10.26236"
"70.60000","11.75341","10.31614"
"70.70000","11.77037","10.39844"
"70.80000","11.78628","10.44044"
"70.90000","11.80351","10.52678"
"71.00000","11.82013","10.61155"
"71.10000","11.83714","10.67198"
"71.20000","11.85270","10.71018"
"71.30000","11.87038","10.79298"
"71.40000","11.88676","10.86107"
"71.50000","11.90318","10.93040"
"71.60000","11.91940","10.99389"
"71.70000","11.93659","11.05798"
"71.80000","11.95332","11.14266"
"71.90000","11.96955","11.19254"
"72.00000","11.98647","11.28487"
"72.10000","12.00331","11.32498"
"72.20000","12.02025","11.42308"
"72.30000","12.03621","11.47180"
"72.40000","12.05360","11.57108"
"72.50000","12.07010","11.63685"
"72.60000","12.08689","11.71049"
"72.70000","12.10269","11.77737"
"72.80000","12.12041","11.85246"
"72.90000","12.13675","11.93336"
"73.00000","12.15300","11.99704"
"73.10000","12.16967","12.07885"
"73.20000","12.18659","12.14850"
"73.30000","12.20366","12.22190"
"73.40000","12.21942","12.30681"
"73.50000","12.23697","12.41300"
"73.60000","12.25323","12.47424"
"73.70000","12.27013","12.53917"
"73.80000","12.28586","12.58403"
"73.90000","12.30366","12.71153"
"74.00000","12.32017","12.78468"
"74.10000","12.33632","12.83409"
"74.20000","12.35288","12.92740"
"74.30000","12.37003","13.00453"
"74.40000","12.38678","13.10855"
"74.50000","12.40291","13.16773"
"74.60000","12.41990","13.26581"
"74.70000","12.43663","13.34544"
"74.80000","12.45378","13.41446"
"74.90000","12.46939","13.51136"
"75.00000","12.48739","13.63548"
"75.10000","12.50319","13.66973"
"75.20000","12.52005","13.76729"
"75.30000","12.53601","13.86084"
"75.40000","12.55348","13.96050"
"75.50000","12.57034","14.03416"
"75.60000","12.58619","14.09462"
"75.70000","12.60282","14.22816"
"75.80000","12.61995","14.29151"
"75.90000","12.63687","14.38380"
"76.00000","12.65285","14.46886"
"76.10000","12.67007","14.59926"
"76.20000","12.68686","14.64491"
"76.30000","12.70360","14.75283"
"76.40000","12.71936","14.82920"
"76.50000","12.73721","14.95635"
"76.60000","12.75332","15.02953"
"76.70000","12.77016","15.11212"
"76.80000","12.78590","15.19230"
"76.90000","12.80367","15.32957"
"77.00000","12.82036","15.39875"
"77.10000","12.83608","15.48710"
"77.20000","12.85315","15.61913"
"77.30000","12.86994","15.69166"
"77.40000","12.88722","15.82424"
"77.50000","12.90264","15.86932"
"77.60000","12.92001","16.03570"
"77.70000","12.93689","16.12140"
"77.80000","12.95335","16.19896"
"77.90000","12.96937","16.30480"
"78.00000","12.98677","16.41325"
"78.10000","13.00349","16.52432"
"78.20000","13.01987","16.61019"
"78.30000","13.03601","16.72220"
"78.40000","13.05341","16.84653"
"78.50000","13.07033","16.95170"
"78.60000","13.08629","17.03482"
"78.70000","13.10331","17.16660"
"78.80000","13.12019","17.26761"
"78.90000","13.13714","17.38253"
"79.00000","13.15266","17.45223"
"79.10000","13.17039","17.61678"
"79.20000","13.18665","17.71062"
"79.30000","13.20330","17.82383"
"79.40000","13.21949","17.92525"
"79.50000","13.23662","18.05779"
"79.60000","13.25340","18.18490"
"79.70000","13.26953","18.26045"
"79.80000","13.28640","18.40804"
"79.90000","13.30308","18.50267"
"80.00000","13.32027","18.63664"
"80.10000","13.33633","18.74567"
"80.20000","13.35359","18.88244"
"80.30000","13.37020","18.99450"
"80.40000","13.38685","19.11318"
"80.50000","13.40271","19.20774"
"80.60000","13.42056","19.38267"
"80.70000","13.43661","19.47239"
"80.80000","13.45320","19.57250"
"80.90000","13.46965","19.71936"
"81.00000","13.48666","19.85448"
"81.10000","13.50354","19.96571"
"81.20000","13.51940","20.08273"
"81.30000","13.53675","20.23927"
"81.40000","13.55336","20.35653"
"81.50000","13.57014","20.47255"
"81.60000","13.58599","20.60694"
"81.70000","13.60366","20.77568"
"81.80000","13.62011","20.89540"
