Time,Extension,Load
(s),(mm),(N)
"70.70000","11.77082","91.13632"
"70.80000","11.78680","91.41838"
"70.90000","11.80396","91.83524"
"71.00000","11.82061","92.15525"
"71.10000","11.83778","92.53350"
"71.20000","11.85320","92.80388"
"71.30000","11.87096","93.24960"
"71.40000","11.88726","93.54328"
"71.50000","11.90402","93.90219"
"71.60000","11.92000","94.20908"
"71.70000","11.93732","94.61045"
"71.80000","11.95377","94.94976"
"71.90000","11.97016","95.28083"
"72.00000","11.98679","95.64294"
"72.10000","12.00390","96.01258"
"72.20000","12.02080","96.37106"
"72.30000","12.03684","96.70248"
"72.40000","12.05418","97.09153"
"72.50000","12.07074","97.44045"
"72.60000","12.08747","97.78872"
"72.70000","12.10327","98.11168"
"72.80000","12.12106","98.56257"
"72.90000","12.13729","98.89269"
"73.00000","12.15375","99.24138"
"73.10000","12.17016","99.61327"
"73.20000","12.18731","100.01656"
"73.30000","12.20412","100.39110"
"73.40000","12.21986","100.69847"
"73.50000","12.23731","101.15353"
"73.60000","12.25380","101.49169"
"73.70000","12.27086","101.88964"
"73.80000","12.28658","102.20860"
"73.90000","12.30425","102.69151"
"74.00000","12.32063","103.01804"
"74.10000","12.33717","103.39124"
"74.20000","12.35321","103.74493"
"74.30000","12.37083","104.20098"
"74.40000","12.38739","104.57487"
"74.50000","12.40358","104.91985"
"74.60000","12.42037","105.32572"
"74.70000","12.43719","105.74363"
"74.80000","12.45444","106.16209"
"74.90000","12.46989","106.48074"
"75.00000","12.48778","106.98648"
"75.10000","12.50374","107.30537"
"75.20000","12.52079","107.74341"
"75.30000","12.53652","108.06522"
"75.40000","12.55428","108.55075"
"75.50000","12.57089","108.96252"
"75.60000","12.58680","109.29868"
"75.70000","12.60330","109.72153"
"75.80000","12.62061","110.14173"
"75.90000","12.63720","110.55595"
"76.00000","12.65350","110.92461"
"76.10000","12.67052","111.37472"
"76.20000","12.68724","111.80444"
"76.30000","12.70434","112.21032"
"76.40000","12.71981","112.56910"
"76.50000","12.73777","113.09100"
"76.60000","12.75367","113.42126"
"76.70000","12.77087","113.88167"
"76.80000","12.78653","114.23237"
"76.90000","12.80437","114.74622"
"77.00000","12.82086","115.12144"
"77.10000","12.83676","115.49114"
"77.20000","12.85350","115.94269"
"77.30000","12.87046","116.39621"
"77.40000","12.88772","116.85661"
"77.50000","12.90324","117.19842"
"77.60000","12.92062","117.70818"
"77.70000","12.93737","118.11999"
"77.80000","12.95405","118.53281"
"77.90000","12.96991","118.91339"
"78.00000","12.98742","119.43225"
"78.10000","13.00402","119.86061"
"78.20000","13.02056","120.25793"
"78.30000","13.03657","120.64883"
"78.40000","13.05392","121.15853"
"78.50000","13.07075","121.59237"
"78.60000","13.08692","121.97271"
"78.70000","13.10384","122.46760"
"78.80000","13.12052","122.90278"
"78.90000","13.13775","123.37791"
"79.00000","13.15334","123.72849"
"79.10000","13.17083","124.27380"
"79.20000","13.18710","124.67038"
"79.30000","13.20394","125.13844"
"79.40000","13.22005","125.56290"
"79.50000","13.23743","126.07080"
"79.60000","13.25392","126.49955"
"79.70000","13.27038","126.93044"
