# time (s), duty, act pres, tank pres, d4, d5, pres err
26.19, 57.26, 45.33, 56.60, 42.52, 0.00, 0.45
26.21, 57.29, 45.05, 56.56, 42.55, 0.00, 0.33
26.23, 57.42, 44.78, 56.53, 42.55, 0.00, 0.05
26.25, 57.58, 44.69, 56.52, 42.53, 0.00, -0.22
26.27, 57.65, 44.79, 56.52, 42.50, 0.00, -0.31
26.29, 57.58, 44.94, 56.55, 42.49, 0.00, -0.13
26.31, 57.52, 44.99, 56.60, 42.49, 0.00, -0.02
26.33, 57.53, 44.91, 56.63, 42.48, 0.00, -0.04
26.35, 57.62, 44.73, 56.67, 42.47, 0.00, -0.18
26.37, 57.62, 44.56, 56.72, 42.47, 0.00, -0.18
26.39, 57.80, 44.51, 56.77, 42.42, 0.00, -0.44
26.41, 57.87, 44.62, 56.80, 42.37, 0.00, -0.49
26.43, 57.85, 44.87, 56.78, 42.34, 0.00, -0.38
26.45, 57.74, 45.17, 56.74, 42.32, 0.00, -0.13
26.47, 57.57, 45.41, 56.73, 42.34, 0.00, 0.17
26.49, 57.37, 45.52, 56.76, 42.39, 0.00, 0.48
26.51, 57.30, 45.51, 56.80, 42.44, 0.00, 0.52
26.53, 57.26, 45.50, 56.78, 42.49, 0.00, 0.50
26.55, 57.20, 45.55, 56.70, 42.54, 0.00, 0.52
26.57, 57.20, 45.56, 56.58, 42.54, 0.00, 0.52
26.59, 57.12, 45.39, 56.48, 42.60, 0.00, 0.56
26.61, 57.17, 45.08, 56.44, 42.64, 0.00, 0.39
26.63, 57.32, 44.86, 56.45, 42.64, 0.00, 0.08
26.65, 57.44, 44.95, 56.48, 42.63, 0.00, -0.14
26.67, 57.40, 45.28, 56.52, 42.63, 0.00, -0.05
26.69, 57.11, 45.54, 56.57, 42.67, 0.00, 0.44
26.71, 56.99, 45.50, 56.62, 42.73, 0.00, 0.56
26.73, 57.06, 45.19, 56.64, 42.76, 0.00, 0.36
26.75, 57.24, 44.83, 56.63, 42.76, 0.00, 0.00
26.77, 57.24, 44.59, 56.59, 42.76, 0.00, 0.00
26.79, 57.48, 44.48, 56.53, 42.72, 0.00, -0.41
26.81, 57.59, 44.44, 56.48, 42.67, 0.00, -0.52
26.83, 57.66, 44.44, 56.45, 42.61, 0.00, -0.56
26.85, 57.72, 44.47, 56.46, 42.56, 0.00, -0.56
26.87, 57.76, 44.56, 56.53, 42.50, 0.00, -0.53
26.89, 57.71, 44.73, 56.67, 42.47, 0.00, -0.36
26.91, 57.64, 44.90, 56.80, 42.45, 0.00, -0.18
26.93, 57.58, 44.97, 56.84, 42.45, 0.00, -0.05
26.95, 57.58, 44.91, 56.79, 42.44, 0.00, -0.05
26.97, 57.58, 44.78, 56.72, 42.44, 0.00, -0.05
26.99, 57.69, 44.71, 56.69, 42.42, 0.00, -0.22
27.01, 57.76, 44.78, 56.68, 42.39, 0.00, -0.29
27.03, 57.74, 45.05, 56.65, 42.37, 0.00, -0.21
27.05, 57.60, 45.43, 56.63, 42.37, 0.00, 0.04
27.07, 57.37, 45.78, 56.66, 42.41, 0.00, 0.43
27.09, 57.05, 45.94, 56.76, 42.50, 0.00, 0.89
27.11, 56.95, 45.83, 56.86, 42.59, 0.00, 0.91
27.13, 56.98, 45.60, 56.90, 42.67, 0.00, 0.71
27.15, 57.03, 45.45, 56.83, 42.72, 0.00, 0.51
27.17, 57.03, 45.39, 56.70, 42.72, 0.00, 0.51
27.19, 57.05, 45.27, 56.55, 42.76, 0.00, 0.39
27.21, 57.08, 45.03, 56.44, 42.78, 0.00, 0.27
27.23, 57.20, 44.79, 56.39, 42.79, 0.00, 0.03
27.25, 57.34, 44.71, 56.39, 42.77, 0.00, -0.21
27.27, 57.41, 44.80, 56.44, 42.74, 0.00, -0.29
27.29, 57.34, 44.94, 56.51, 42.72, 0.00, -0.13
27.31, 57.30, 44.96, 56.58, 42.72, 0.00, -0.03
27.33, 57.33, 44.83, 56.62, 42.71, 0.00, -0.09
27.35, 57.46, 44.59, 56.64, 42.68, 0.00, -0.29
27.37, 57.46, 44.39, 56.66, 42.68, 0.00, -0.29
27.39, 57.68, 44.34, 56.67, 42.62, 0.00, -0.61
27.41, 57.77, 44.49, 56.68, 42.56, 0.00, -0.66
27.43, 57.75, 44.78, 56.68, 42.51, 0.00, -0.51
27.45, 57.62, 45.11, 56.70, 42.48, 0.00, -0.22
27.47, 57.45, 45.38, 56.76, 42.49, 0.00, 0.11
27.49, 57.23, 45.50, 56.86, 42.54, 0.00, 0.46
27.51, 57.16, 45.49, 56.93, 42.59, 0.00, 0.51
27.53, 57.12, 45.46, 56.90, 42.64, 0.00, 0.47
27.55, 57.08, 45.48, 56.78, 42.69, 0.00, 0.46
27.57, 57.08, 45.46, 56.62, 42.69, 0.00, 0.46
27.59, 57.04, 45.29, 56.48, 42.73, 0.00, 0.46
27.60, 57.09, 44.99, 56.39, 42.76, 0.00, 0.29
27.62, 57.25, 44.77, 56.35, 42.76, 0.00, -0.01
27.64, 57.38, 44.84, 56.37, 42.74, 0.00, -0.23
27.66, 57.36, 45.15, 56.42, 42.72, 0.00, -0.17
27.68, 57.09, 45.42, 56.51, 42.75, 0.00, 0.31
27.70, 56.98, 45.41, 56.60, 42.80, 0.00, 0.46
27.72, 57.03, 45.13, 56.66, 42.83, 0.00, 0.29
27.74, 57.20, 44.79, 56.67, 42.82, 0.00, -0.04
27.76, 57.20, 44.54, 56.62, 42.82, 0.00, -0.04
27.78, 57.46, 44.43, 56.54, 42.77, 0.00, -0.46
27.80, 57.57, 44.41, 56.45, 42.72, 0.00, -0.57
27.82, 57.64, 44.41, 56.43, 42.66, 0.00, -0.59
27.84, 57.69, 44.45, 56.50, 42.60, 0.00, -0.58
27.86, 57.73, 44.56, 56.64, 42.55, 0.00, -0.55
27.88, 57.67, 44.73, 56.82, 42.51, 0.00, -0.36
27.90, 57.59, 44.91, 56.92, 42.49, 0.00, -0.17
27.92, 57.53, 44.98, 56.92, 42.49, 0.00, -0.04
27.94, 57.53, 44.92, 56.83, 42.49, 0.00, -0.03
27.96, 57.53, 44.79, 56.71, 42.49, 0.00, -0.03
27.98, 57.64, 44.70, 56.62, 42.46, 0.00, -0.21
28.00, 57.71, 44.77, 56.55, 42.44, 0.00, -0.30
28.02, 57.70, 45.02, 56.49, 42.41, 0.00, -0.23
28.04, 57.57, 45.40, 56.48, 42.41, 0.00, 0.02
28.06, 57.35, 45.76, 56.55, 42.45, 0.00, 0.40
28.08, 57.02, 45.91, 56.72, 42.54, 0.00, 0.87
28.10, 56.93, 45.80, 56.89, 42.63, 0.00, 0.88
28.12, 56.96, 45.56, 56.96, 42.70, 0.00, 0.68
28.14, 57.02, 45.41, 56.90, 42.74, 0.00, 0.47
28.16, 57.02, 45.35, 56.75, 42.74, 0.00, 0.47
28.18, 57.04, 45.26, 56.61, 42.78, 0.00, 0.35
28.20, 57.07, 45.02, 56.53, 42.80, 0.00, 0.26
28.22, 57.18, 44.76, 56.51, 42.81, 0.00, 0.02
28.24, 57.34, 44.67, 56.51, 42.78, 0.00, -0.24
28.26, 57.42, 44.79, 56.52, 42.75, 0.00, -0.33
28.28, 57.31, 44.99, 56.55, 42.74, 0.00, -0.11
28.30, 57.23, 45.06, 56.62, 42.74, 0.00, 0.05
28.32, 57.25, 44.91, 56.69, 42.75, 0.00, 0.01
28.34, 57.39, 44.63, 56.75, 42.72, 0.00, -0.22
28.36, 57.39, 44.40, 56.76, 42.72, 0.00, -0.22
28.38, 57.64, 44.37, 56.71, 42.66, 0.00, -0.60
28.40, 57.72, 44.55, 56.60, 42.60, 0.00, -0.63
28.42, 57.67, 44.87, 56.51, 42.55, 0.00, -0.45
28.44, 57.52, 45.21, 56.51, 42.54, 0.00, -0.13
28.46, 57.33, 45.45, 56.58, 42.56, 0.00, 0.21
28.48, 57.12, 45.55, 56.68, 42.62, 0.00, 0.52
28.50, 57.06, 45.51, 56.73, 42.67, 0.00, 0.54
28.52, 57.05, 45.45, 56.71, 42.72, 0.00, 0.47
28.54, 57.02, 45.44, 56.67, 42.76, 0.00, 0.44
28.56, 57.02, 45.42, 56.60, 42.76, 0.00, 0.44
28.58, 56.99, 45.25, 56.50, 42.80, 0.00, 0.42
28.60, 57.05, 44.95, 56.40, 42.83, 0.00, 0.25
28.62, 57.20, 44.72, 56.33, 42.82, 0.00, -0.05
28.64, 57.34, 44.78, 56.33, 42.80, 0.00, -0.28
28.66, 57.34, 45.09, 56.40, 42.77, 0.00, -0.22
28.68, 57.08, 45.37, 56.51, 42.80, 0.00, 0.25
28.70, 56.95, 45.38, 56.61, 42.84, 0.00, 0.41
28.72, 57.00, 45.11, 56.68, 42.87, 0.00, 0.27
28.74, 57.18, 44.76, 56.69, 42.86, 0.00, -0.07
28.76, 57.18, 44.53, 56.63, 42.86, 0.00, -0.07
28.78, 57.43, 44.46, 56.53, 42.81, 0.00, -0.47
28.80, 57.51, 44.50, 56.43, 42.76, 0.00, -0.54
28.82, 57.54, 44.55, 56.39, 42.71, 0.00, -0.50
28.84, 57.56, 44.58, 56.44, 42.66, 0.00, -0.45
28.86, 57.59, 44.63, 56.55, 42.62, 0.00, -0.42
28.88, 57.57, 44.76, 56.68, 42.59, 0.00, -0.31
28.90, 57.51, 44.90, 56.75, 42.57, 0.00, -0.17
28.92, 57.46, 44.96, 56.77, 42.57, 0.00, -0.06
28.94, 57.47, 44.90, 56.75, 42.56, 0.00, -0.06
28.96, 57.47, 44.78, 56.69, 42.56, 0.00, -0.06
28.98, 57.57, 44.73, 56.58, 42.54, 0.00, -0.22
29.00, 57.62, 44.80, 56.47, 42.51, 0.00, -0.27
29.02, 57.61, 45.03, 56.41, 42.49, 0.00, -0.20
29.04, 57.49, 45.38, 56.45, 42.49, 0.00, 0.04
29.06, 57.27, 45.73, 56.61, 42.53, 0.00, 0.39
29.08, 56.96, 45.90, 56.84, 42.62, 0.00, 0.85
29.10, 56.86, 45.79, 57.03, 42.71, 0.00, 0.87
29.12, 56.89, 45.54, 57.07, 42.77, 0.00, 0.67
29.14, 56.97, 45.37, 56.98, 42.82, 0.00, 0.44
29.16, 56.97, 45.31, 56.81, 42.82, 0.00, 0.44
29.18, 56.99, 45.23, 56.63, 42.85, 0.00, 0.32
29.20, 57.01, 45.01, 56.48, 42.87, 0.00, 0.23
29.22, 57.12, 44.76, 56.41, 42.87, 0.00, 0.01
29.24, 57.27, 44.68, 56.41, 42.85, 0.00, -0.24
29.26, 57.35, 44.84, 56.49, 42.81, 0.00, -0.32
29.28, 57.20, 45.09, 56.59, 42.81, 0.00, -0.03
29.30, 57.09, 45.17, 56.70, 42.83, 0.00, 0.16
29.32, 57.11, 44.98, 56.77, 42.84, 0.00, 0.10
29.34, 57.27, 44.65, 56.80, 42.82, 0.00, -0.18
29.36, 57.27, 44.40, 56.76, 42.82, 0.00, -0.18
29.38, 57.54, 44.37, 56.65, 42.76, 0.00, -0.60
29.40, 57.62, 44.55, 56.51, 42.70, 0.00, -0.63
29.42, 57.57, 44.86, 56.42, 42.65, 0.00, -0.45
29.44, 57.43, 45.20, 56.42, 42.64, 0.00, -0.14
29.46, 57.24, 45.47, 56.51, 42.66, 0.00, 0.20
29.48, 57.01, 45.59, 56.62, 42.72, 0.00, 0.56
29.50, 56.94, 45.54, 56.70, 42.77, 0.00, 0.58
29.52, 56.94, 45.42, 56.73, 42.82, 0.00, 0.48
29.54, 56.96, 45.34, 56.71, 42.86, 0.00, 0.37
29.56, 56.96, 45.27, 56.65, 42.86, 0.00, 0.37
29.58, 56.98, 45.11, 56.55, 42.88, 0.00, 0.27
29.60, 57.05, 44.85, 56.46, 42.90, 0.00, 0.11
29.62, 57.19, 44.67, 56.42, 42.88, 0.00, -0.14
29.64, 57.31, 44.75, 56.47, 42.85, 0.00, -0.33
29.66, 57.30, 45.06, 56.61, 42.82, 0.00, -0.25
29.68, 57.04, 45.34, 56.75, 42.85, 0.00, 0.23
29.69, 56.92, 45.36, 56.83, 42.88, 0.00, 0.39
29.71, 56.97, 45.09, 56.84, 42.91, 0.00, 0.25
29.74, 57.15, 44.73, 56.82, 42.90, 0.00, -0.09
29.76, 57.15, 44.48, 56.76, 42.90, 0.00, -0.09
29.78, 57.41, 44.39, 56.65, 42.85, 0.00, -0.52
29.79, 57.52, 44.40, 56.54, 42.79, 0.00, -0.61
29.81, 57.57, 44.44, 56.47, 42.73, 0.00, -0.60
29.83, 57.61, 44.47, 56.48, 42.67, 0.00, -0.56
29.85, 57.65, 44.55, 56.55, 42.62, 0.00, -0.53
29.87, 57.60, 44.72, 56.65, 42.58, 0.00, -0.37
29.89, 57.53, 44.90, 56.74, 42.56, 0.00, -0.18
29.91, 57.46, 44.99, 56.79, 42.56, 0.00, -0.04
29.93, 57.45, 44.94, 56.79, 42.56, 0.00, -0.02
29.95, 57.45, 44.83, 56.71, 42.56, 0.00, -0.02
29.97, 57.54, 44.77, 56.57, 42.54, 0.00, -0.17
29.99, 57.60, 44.84, 56.44, 42.52, 0.00, -0.23
30.01, 57.58, 45.05, 56.38, 42.50, 0.00, -0.17
30.03, 57.47, 45.39, 56.42, 42.51, 0.00, 0.05
30.05, 57.26, 45.74, 56.54, 42.55, 0.00, 0.39
30.07, 56.94, 45.92, 56.68, 42.63, 0.00, 0.86
30.09, 56.82, 45.85, 56.78, 42.72, 0.00, 0.91
30.11, 56.83, 45.65, 56.85, 42.80, 0.00, 0.75
30.13, 56.86, 45.53, 56.87, 42.85, 0.00, 0.57
30.15, 56.86, 45.50, 56.82, 42.85, 0.00, 0.57
30.17, 56.85, 45.39, 56.70, 42.90, 0.00, 0.50
30.19, 56.87, 45.10, 56.56, 42.94, 0.00, 0.39
30.21, 57.00, 44.76, 56.49, 42.95, 0.00, 0.10
30.23, 57.19, 44.55, 56.53, 42.93, 0.00, -0.24
30.25, 57.34, 44.53, 56.65, 42.88, 0.00, -0.45
30.27, 57.37, 44.63, 56.77, 42.84, 0.00, -0.42
30.29, 57.35, 44.70, 56.85, 42.81, 0.00, -0.32
30.31, 57.38, 44.64, 56.88, 42.78, 0.00, -0.31
30.33, 57.48, 44.48, 56.89, 42.73, 0.00, -0.43
30.35, 57.48, 44.34, 56.84, 42.73, 0.00, -0.43
30.37, 57.66, 44.38, 56.72, 42.67, 0.00, -0.66
30.39, 57.71, 44.59, 56.57, 42.61, 0.00, -0.62
30.41, 57.64, 44.90, 56.47, 42.56, 0.00, -0.41
30.43, 57.50, 45.19, 56.47, 42.55, 0.00, -0.10
30.45, 57.33, 45.42, 56.57, 42.57, 0.00, 0.19
30.47, 57.13, 45.54, 56.70, 42.62, 0.00, 0.50
30.49, 57.05, 45.52, 56.79, 42.68, 0.00, 0.54
30.51, 57.04, 45.44, 56.76, 42.73, 0.00, 0.47
30.53, 57.03, 45.40, 56.62, 42.77, 0.00, 0.41
30.55, 57.03, 45.39, 56.44, 42.77, 0.00, 0.41
30.57, 57.00, 45.28, 56.30, 42.80, 0.00, 0.39
30.59, 57.03, 45.05, 56.29, 42.83, 0.00, 0.28
30.61, 57.14, 44.85, 56.38, 42.84, 0.00, 0.05
30.63, 57.25, 44.90, 56.53, 42.82, 0.00, -0.15
30.65, 57.24, 45.16, 56.71, 42.81, 0.00, -0.10
30.67, 57.00, 45.41, 56.85, 42.84, 0.00, 0.31
30.69, 56.89, 45.39, 56.93, 42.89, 0.00, 0.44
30.71, 56.95, 45.09, 56.95, 42.91, 0.00, 0.27
30.73, 57.15, 44.71, 56.94, 42.90, 0.00, -0.10
30.75, 57.15, 44.44, 56.89, 42.90, 0.00, -0.10
30.77, 57.43, 44.36, 56.78, 42.85, 0.00, -0.56
30.79, 57.54, 44.39, 56.64, 42.78, 0.00, -0.64
30.81, 57.58, 44.44, 56.56, 42.72, 0.00, -0.61
30.83, 57.61, 44.52, 56.59, 42.67, 0.00, -0.56
30.85, 57.62, 44.67, 56.70, 42.62, 0.00, -0.48
30.87, 57.51, 44.90, 56.82, 42.60, 0.00, -0.22
30.89, 57.40, 45.07, 56.89, 42.60, 0.00, -0.00
30.91, 57.34, 45.10, 56.91, 42.61, 0.00, 0.11
30.93, 57.36, 45.00, 56.91, 42.61, 0.00, 0.06
30.95, 57.36, 44.86, 56.88, 42.61, 0.00, 0.06
30.97, 57.47, 44.79, 56.78, 42.60, 0.00, -0.14
30.99, 57.52, 44.85, 56.65, 42.58, 0.00, -0.21
31.01, 57.51, 45.04, 56.56, 42.56, 0.00, -0.15
31.03, 57.41, 45.35, 56.57, 42.57, 0.00, 0.04
31.05, 57.22, 45.69, 56.68, 42.60, 0.00, 0.35
31.07, 56.91, 45.87, 56.82, 42.68, 0.00, 0.81
31.09, 56.81, 45.73, 56.92, 42.77, 0.00, 0.84
31.11, 56.89, 45.36, 56.97, 42.82, 0.00, 0.57
31.13, 57.09, 44.95, 56.97, 42.84, 0.00, 0.15
31.15, 57.09, 44.66, 56.92, 42.84, 0.00, 0.15
31.17, 57.37, 44.51, 56.81, 42.80, 0.00, -0.34
31.19, 57.49, 44.45, 56.68, 42.76, 0.00, -0.49
31.21, 57.57, 44.45, 56.61, 42.70, 0.00, -0.55
31.23, 57.63, 44.55, 56.66, 42.65, 0.00, -0.55
31.25, 57.62, 44.78, 56.79, 42.60, 0.00, -0.45
31.27, 57.45, 45.05, 56.92, 42.59, 0.00, -0.08
31.29, 57.33, 45.16, 56.97, 42.61, 0.00, 0.14
31.31, 57.32, 45.02, 56.97, 42.62, 0.00, 0.12
31.33, 57.46, 44.70, 56.95, 42.61, 0.00, -0.14
31.35, 57.46, 44.43, 56.90, 42.61, 0.00, -0.14
31.37, 57.73, 44.40, 56.81, 42.55, 0.00, -0.57
31.39, 57.81, 44.60, 56.68, 42.49, 0.00, -0.60
31.41, 57.75, 44.96, 56.59, 42.45, 0.00, -0.40
31.43, 57.58, 45.36, 56.60, 42.45, 0.00, -0.04
31.45, 57.34, 45.67, 56.70, 42.48, 0.00, 0.36
31.47, 57.07, 45.78, 56.83, 42.56, 0.00, 0.75
31.49, 56.99, 45.68, 56.93, 42.63, 0.00, 0.75
31.51, 57.01, 45.52, 56.98, 42.69, 0.00, 0.60
31.53, 57.03, 45.44, 57.01, 42.74, 0.00, 0.46
31.55, 57.03, 45.40, 56.99, 42.74, 0.00, 0.46
31.57, 57.02, 45.29, 56.88, 42.78, 0.00, 0.40
31.59, 57.05, 45.05, 56.74, 42.81, 0.00, 0.29
31.61, 57.16, 44.85, 56.65, 42.81, 0.00, 0.05
31.63, 57.28, 44.88, 56.68, 42.80, 0.00, -0.15
31.65, 57.28, 45.12, 56.82, 42.78, 0.00, -0.12
31.67, 57.06, 45.35, 56.98, 42.81, 0.00, 0.25
31.69, 56.96, 45.35, 57.07, 42.85, 0.00, 0.39
31.71, 57.00, 45.09, 57.09, 42.87, 0.00, 0.25
31.73, 57.18, 44.73, 57.07, 42.86, 0.00, -0.09
31.75, 57.18, 44.46, 57.01, 42.86, 0.00, -0.09
31.76, 57.46, 44.38, 56.90, 42.81, 0.00, -0.54
31.78, 57.56, 44.41, 56.77, 42.75, 0.00, -0.62
31.80, 57.61, 44.47, 56.70, 42.69, 0.00, -0.59
31.82, 57.63, 44.54, 56.74, 42.63, 0.00, -0.53
31.84, 57.64, 44.68, 56.86, 42.59, 0.00, -0.46
31.86, 57.54, 44.90, 56.98, 42.57, 0.00, -0.22
31.88, 57.43, 45.08, 57.04, 42.57, 0.00, -0.00
31.90, 57.36, 45.11, 57.05, 42.58, 0.00, 0.12
31.92, 57.38, 45.02, 57.05, 42.59, 0.00, 0.08
31.94, 57.38, 44.88, 57.02, 42.59, 0.00, 0.08
31.96, 57.48, 44.81, 56.94, 42.58, 0.00, -0.12
31.98, 57.54, 44.85, 56.81, 42.56, 0.00, -0.19
32.00, 57.53, 45.02, 56.72, 42.54, 0.00, -0.15
32.02, 57.45, 45.31, 56.71, 42.54, 0.00, 0.02
32.04, 57.27, 45.66, 56.81, 42.58, 0.00, 0.32
32.06, 56.95, 45.85, 56.95, 42.65, 0.00, 0.79
32.08, 56.84, 45.77, 57.04, 42.74, 0.00, 0.85
32.10, 56.88, 45.49, 57.08, 42.80, 0.00, 0.64
32.12, 56.99, 45.25, 57.09, 42.84, 0.00, 0.35
32.14, 56.99, 45.16, 57.06, 42.84, 0.00, 0.35
32.16, 57.07, 45.10, 56.98, 42.85, 0.00, 0.16
32.18, 57.09, 44.94, 56.86, 42.86, 0.00, 0.10
32.20, 57.17, 44.70, 56.78, 42.86, 0.00, -0.06
32.22, 57.33, 44.53, 56.82, 42.83, 0.00, -0.30
32.24, 57.46, 44.54, 56.95, 42.78, 0.00, -0.47
32.26, 57.46, 44.69, 57.09, 42.74, 0.00, -0.39
32.28, 57.40, 44.81, 57.16, 42.72, 0.00, -0.23
32.30, 57.39, 44.77, 57.16, 42.70, 0.00, -0.18
32.32, 57.49, 44.58, 57.14, 42.67, 0.00, -0.31
32.34, 57.49, 44.38, 57.08, 42.67, 0.00, -0.31
32.36, 57.70, 44.34, 56.98, 42.60, 0.00, -0.62
32.38, 57.79, 44.50, 56.85, 42.54, 0.00, -0.66
32.40, 57.76, 44.81, 56.78, 42.49, 0.00, -0.50
32.42, 57.62, 45.20, 56.81, 42.47, 0.00, -0.19
32.44, 57.41, 45.58, 56.92, 42.49, 0.00, 0.20
32.46, 57.08, 45.78, 57.04, 42.56, 0.00, 0.71
32.48, 56.96, 45.75, 57.11, 42.64, 0.00, 0.79
32.50, 56.96, 45.58, 57.12, 42.71, 0.00, 0.67
32.52, 56.99, 45.46, 57.14, 42.76, 0.00, 0.50
32.54, 56.99, 45.41, 57.15, 42.76, 0.00, 0.50
32.56, 57.00, 45.29, 57.10, 42.80, 0.00, 0.41
32.58, 57.03, 45.06, 57.00, 42.83, 0.00, 0.29
32.60, 57.14, 44.85, 56.91, 42.83, 0.00, 0.06
32.62, 57.25, 44.87, 56.91, 42.82, 0.00, -0.15
32.64, 57.26, 45.09, 57.02, 42.80, 0.00, -0.14
32.66, 57.06, 45.31, 57.16, 42.83, 0.00, 0.22
32.68, 56.97, 45.28, 57.24, 42.86, 0.00, 0.33
32.70, 57.05, 44.98, 57.25, 42.88, 0.00, 0.16
32.72, 57.26, 44.58, 57.23, 42.85, 0.00, -0.22
32.74, 57.26, 44.30, 57.18, 42.85, 0.00, -0.22
32.76, 57.57, 44.21, 57.09, 42.78, 0.00, -0.70
32.78, 57.69, 44.25, 56.98, 42.70, 0.00, -0.79
32.80, 57.74, 44.32, 56.89, 42.63, 0.00, -0.75
32.82, 57.77, 44.42, 56.91, 42.56, 0.00, -0.68
32.84, 57.79, 44.59, 57.02, 42.50, 0.00, -0.58
32.86, 57.67, 44.84, 57.15, 42.48, 0.00, -0.29
32.88, 57.55, 45.03, 57.21, 42.47, 0.00, -0.05
32.90, 57.48, 45.07, 57.21, 42.48, 0.00, 0.07
32.92, 57.51, 44.96, 57.20, 42.48, 0.00, 0.03
32.94, 57.51, 44.81, 57.17, 42.48, 0.00, 0.03
32.96, 57.63, 44.73, 57.09, 42.46, 0.00, -0.18
32.98, 57.70, 44.73, 56.96, 42.44, 0.00, -0.27
33.00, 57.72, 44.86, 56.85, 42.41, 0.00, -0.27
33.02, 57.68, 45.11, 56.84, 42.39, 0.00, -0.14
33.04, 57.54, 45.45, 56.95, 42.41, 0.00, 0.11
33.06, 57.24, 45.66, 57.09, 42.46, 0.00, 0.58
33.08, 57.13, 45.61, 57.19, 42.53, 0.00, 0.67
33.10, 57.17, 45.37, 57.22, 42.58, 0.00, 0.50
33.12, 57.27, 45.16, 57.22, 42.60, 0.00, 0.25
33.14, 57.27, 45.11, 57.22, 42.60, 0.00, 0.25
33.16, 57.33, 45.08, 57.18, 42.62, 0.00, 0.11
33.18, 57.34, 44.92, 57.10, 42.62, 0.00, 0.08
33.20, 57.42, 44.67, 57.01, 42.62, 0.00, -0.08
33.22, 57.58, 44.51, 57.00, 42.58, 0.00, -0.33
33.24, 57.71, 44.56, 57.10, 42.53, 0.00, -0.49
33.26, 57.68, 44.73, 57.23, 42.50, 0.00, -0.36
33.28, 57.62, 44.83, 57.32, 42.48, 0.00, -0.20
33.30, 57.63, 44.75, 57.34, 42.46, 0.00, -0.18
33.32, 57.75, 44.53, 57.32, 42.42, 0.00, -0.35
33.34, 57.75, 44.32, 57.28, 42.42, 0.00, -0.35
33.36, 57.98, 44.27, 57.19, 42.36, 0.00, -0.68
33.38, 58.08, 44.41, 57.07, 42.28, 0.00, -0.73
33.40, 58.07, 44.71, 56.98, 42.23, 0.00, -0.59
33.42, 57.95, 45.11, 56.97, 42.20, 0.00, -0.29
33.44, 57.74, 45.50, 57.05, 42.21, 0.00, 0.11
33.46, 57.41, 45.73, 57.15, 42.27, 0.00, 0.65
33.48, 57.28, 45.70, 57.20, 42.35, 0.00, 0.74
33.50, 57.29, 45.52, 57.22, 42.41, 0.00, 0.61
33.52, 57.32, 45.41, 57.22, 42.45, 0.00, 0.45
33.54, 57.32, 45.37, 57.23, 42.45, 0.00, 0.45
33.56, 57.32, 45.25, 57.21, 42.49, 0.00, 0.37
33.58, 57.36, 44.99, 57.15, 42.52, 0.00, 0.25
33.60, 57.49, 44.76, 57.08, 42.51, 0.00, -0.01
33.62, 57.63, 44.77, 57.08, 42.49, 0.00, -0.24
33.64, 57.65, 45.02, 57.17, 42.47, 0.00, -0.23
33.66, 57.44, 45.26, 57.28, 42.48, 0.00, 0.16
33.68, 57.35, 45.23, 57.35, 42.51, 0.00, 0.28
33.70, 57.42, 44.93, 57.35, 42.52, 0.00, 0.11
33.72, 57.64, 44.54, 57.33, 42.49, 0.00, -0.27
33.74, 57.64, 44.26, 57.30, 42.49, 0.00, -0.27
33.76, 57.95, 44.18, 57.25, 42.42, 0.00, -0.74
33.78, 58.07, 44.23, 57.15, 42.34, 0.00, -0.82
33.80, 58.12, 44.31, 57.05, 42.26, 0.00, -0.77
33.82, 58.15, 44.42, 57.03, 42.19, 0.00, -0.69
33.84, 58.16, 44.61, 57.11, 42.13, 0.00, -0.58
33.86, 58.03, 44.85, 57.23, 42.11, 0.00, -0.27
33.88, 57.92, 45.02, 57.30, 42.10, 0.00, -0.04
33.90, 57.88, 44.99, 57.32, 42.11, 0.00, 0.03
33.92, 57.95, 44.81, 57.33, 42.10, 0.00, -0.09
33.94, 57.95, 44.65, 57.33, 42.10, 0.00, -0.09
33.95, 58.11, 44.63, 57.27, 42.06, 0.00, -0.35
33.97, 58.16, 44.73, 57.17, 42.02, 0.00, -0.37
33.99, 58.13, 44.94, 57.07, 42.00, 0.00, -0.27
34.01, 58.04, 45.24, 57.02, 41.99, 0.00, -0.06
34.03, 57.86, 45.58, 57.05, 42.02, 0.00, 0.24
34.05, 57.56, 45.77, 57.15, 42.09, 0.00, 0.70
34.07, 57.45, 45.70, 57.23, 42.16, 0.00, 0.77
34.09, 57.48, 45.46, 57.24, 42.22, 0.00, 0.59
34.11, 57.57, 45.28, 57.21, 42.26, 0.00, 0.35
34.13, 57.57, 45.25, 57.17, 42.26, 0.00, 0.35
34.15, 57.59, 45.23, 57.13, 42.28, 0.00, 0.25
34.17, 57.58, 45.06, 57.09, 42.31, 0.00, 0.23
34.19, 57.66, 44.81, 57.05, 42.31, 0.00, 0.06
34.21, 57.80, 44.69, 57.06, 42.29, 0.00, -0.19
34.23, 57.90, 44.76, 57.14, 42.26, 0.00, -0.31
34.25, 57.83, 44.94, 57.24, 42.25, 0.00, -0.15
34.27, 57.76, 45.01, 57.28, 42.25, 0.00, -0.00
34.29, 57.77, 44.89, 57.25, 42.24, 0.00, -0.03
34.31, 57.89, 44.64, 57.22, 42.22, 0.00, -0.23
34.33, 57.89, 44.44, 57.21, 42.22, 0.00, -0.23
